topicID	numTokensOfTopic	topicInAuthor	authorInTopic	author
39	39615	0.045743	0.011045	Wyndham, John
65	37040	0.042770	0.013551	Wyndham, John
24	30357	0.035053	0.074228	Wyndham, John
48	24711	0.028534	0.009551	Wyndham, John
41	24333	0.028097	0.008912	Wyndham, John
53	23883	0.027578	0.006377	Wyndham, John
25	23826	0.027512	0.009107	Wyndham, John
13	23542	0.027184	0.035726	Wyndham, John
73	22527	0.026012	0.010347	Wyndham, John
17	22500	0.025981	0.009424	Wyndham, John
0	20863	0.024090	0.012002	Wyndham, John
54	20530	0.023706	0.026923	Wyndham, John
7	20361	0.023511	0.011770	Wyndham, John
36	20135	0.023250	0.011669	Wyndham, John
6	19564	0.022590	0.012847	Wyndham, John
10	14502	0.016745	0.006811	Wyndham, John
5	14031	0.016202	0.029942	Wyndham, John
29	13750	0.015877	0.009054	Wyndham, John
18	12314	0.014219	0.006934	Wyndham, John
21	11402	0.013166	0.009620	Wyndham, John
35	10608	0.012249	0.009535	Wyndham, John
3	10281	0.011871	0.010008	Wyndham, John
68	10125	0.011691	0.006884	Wyndham, John
9	10102	0.011665	0.008511	Wyndham, John
40	10001	0.011548	0.006419	Wyndham, John
15	9940	0.011478	0.008669	Wyndham, John
1	8357	0.009650	0.005754	Wyndham, John
50	7993	0.009229	0.004814	Wyndham, John
2	7941	0.009169	0.009534	Wyndham, John
45	7742	0.008940	0.007873	Wyndham, John
69	7355	0.008493	0.009383	Wyndham, John
61	6513	0.007521	0.006433	Wyndham, John
57	6292	0.007265	0.006319	Wyndham, John
27	6162	0.007115	0.007166	Wyndham, John
44	6146	0.007097	0.003878	Wyndham, John
26	5983	0.006909	0.005877	Wyndham, John
19	4597	0.005308	0.004832	Wyndham, John
14	2801	0.003234	0.006432	Wyndham, John
42	2578	0.002977	0.006961	Wyndham, John
63	2556	0.002951	0.008564	Wyndham, John
46	2029	0.002343	0.003063	Wyndham, John
51	1691	0.001953	0.001800	Wyndham, John
22	1687	0.001948	0.005310	Wyndham, John
62	1637	0.001890	0.004015	Wyndham, John
34	1428	0.001649	0.002818	Wyndham, John
31	1069	0.001234	0.003875	Wyndham, John
4	1065	0.001230	0.001317	Wyndham, John
64	986	0.001139	0.006935	Wyndham, John
30	951	0.001098	0.001411	Wyndham, John
38	918	0.001060	0.001589	Wyndham, John
12	793	0.000916	0.001418	Wyndham, John
67	718	0.000829	0.004726	Wyndham, John
72	711	0.000821	0.002191	Wyndham, John
8	677	0.000782	0.001255	Wyndham, John
49	626	0.000723	0.001929	Wyndham, John
52	580	0.000670	0.001433	Wyndham, John
16	575	0.000664	0.000774	Wyndham, John
58	524	0.000605	0.000819	Wyndham, John
60	477	0.000551	0.000901	Wyndham, John
11	422	0.000487	0.001544	Wyndham, John
55	419	0.000484	0.000866	Wyndham, John
59	394	0.000455	0.001157	Wyndham, John
32	381	0.000440	0.000806	Wyndham, John
37	353	0.000408	0.001275	Wyndham, John
33	347	0.000401	0.002440	Wyndham, John
43	314	0.000363	0.002115	Wyndham, John
20	297	0.000343	0.001345	Wyndham, John
71	295	0.000341	0.001291	Wyndham, John
66	291	0.000336	0.001498	Wyndham, John
56	224	0.000259	0.001010	Wyndham, John
74	206	0.000238	0.000624	Wyndham, John
28	231005	0.086064	0.045859	Pohl, Frederik
73	202467	0.075431	0.093000	Pohl, Frederik
70	127268	0.047415	0.038494	Pohl, Frederik
65	120187	0.044777	0.043969	Pohl, Frederik
39	96301	0.035878	0.026849	Pohl, Frederik
53	95452	0.035562	0.025487	Pohl, Frederik
47	95331	0.035517	0.036282	Pohl, Frederik
18	92968	0.034636	0.052348	Pohl, Frederik
27	91104	0.033942	0.105948	Pohl, Frederik
25	88662	0.033032	0.033888	Pohl, Frederik
61	77474	0.028864	0.076521	Pohl, Frederik
23	72515	0.027016	0.024682	Pohl, Frederik
20	68757	0.025616	0.311483	Pohl, Frederik
10	67084	0.024993	0.031506	Pohl, Frederik
48	64894	0.024177	0.025081	Pohl, Frederik
40	64378	0.023985	0.041322	Pohl, Frederik
68	58114	0.021651	0.039509	Pohl, Frederik
41	56839	0.021176	0.020817	Pohl, Frederik
57	53076	0.019774	0.053300	Pohl, Frederik
54	50720	0.018896	0.066515	Pohl, Frederik
15	45058	0.016787	0.039295	Pohl, Frederik
6	44951	0.016747	0.029519	Pohl, Frederik
3	44190	0.016463	0.043014	Pohl, Frederik
17	44124	0.016439	0.018482	Pohl, Frederik
50	43673	0.016271	0.026304	Pohl, Frederik
9	35419	0.013196	0.029840	Pohl, Frederik
45	33312	0.012411	0.033877	Pohl, Frederik
69	32928	0.012268	0.042006	Pohl, Frederik
1	31628	0.011783	0.021777	Pohl, Frederik
36	28940	0.010782	0.016772	Pohl, Frederik
52	27076	0.010087	0.066874	Pohl, Frederik
26	26982	0.010052	0.026502	Pohl, Frederik
13	26333	0.009811	0.039961	Pohl, Frederik
21	26203	0.009762	0.022107	Pohl, Frederik
7	25185	0.009383	0.014558	Pohl, Frederik
33	23132	0.008618	0.162631	Pohl, Frederik
0	21446	0.007990	0.012337	Pohl, Frederik
34	21351	0.007955	0.042135	Pohl, Frederik
29	18318	0.006825	0.012061	Pohl, Frederik
37	17434	0.006495	0.062962	Pohl, Frederik
2	17103	0.006372	0.020535	Pohl, Frederik
35	16881	0.006289	0.015174	Pohl, Frederik
14	13797	0.005140	0.031681	Pohl, Frederik
42	13216	0.004924	0.035685	Pohl, Frederik
5	11864	0.004420	0.025318	Pohl, Frederik
19	10776	0.004015	0.011327	Pohl, Frederik
44	10434	0.003887	0.006584	Pohl, Frederik
51	9643	0.003593	0.010266	Pohl, Frederik
31	9257	0.003449	0.033555	Pohl, Frederik
46	8403	0.003131	0.012685	Pohl, Frederik
24	6675	0.002487	0.016321	Pohl, Frederik
64	5294	0.001972	0.037237	Pohl, Frederik
55	4938	0.001840	0.010208	Pohl, Frederik
62	4409	0.001643	0.010815	Pohl, Frederik
11	4272	0.001592	0.015628	Pohl, Frederik
63	4212	0.001569	0.014113	Pohl, Frederik
58	3456	0.001288	0.005404	Pohl, Frederik
59	3022	0.001126	0.008874	Pohl, Frederik
22	2957	0.001102	0.009307	Pohl, Frederik
38	2945	0.001097	0.005097	Pohl, Frederik
4	2862	0.001066	0.003539	Pohl, Frederik
16	2734	0.001019	0.003680	Pohl, Frederik
12	2538	0.000946	0.004540	Pohl, Frederik
72	2326	0.000867	0.007168	Pohl, Frederik
30	2262	0.000843	0.003356	Pohl, Frederik
8	2141	0.000798	0.003969	Pohl, Frederik
32	2024	0.000754	0.004280	Pohl, Frederik
60	1907	0.000710	0.003602	Pohl, Frederik
67	1747	0.000651	0.011499	Pohl, Frederik
49	1551	0.000578	0.004778	Pohl, Frederik
43	1471	0.000548	0.009907	Pohl, Frederik
71	1293	0.000482	0.005658	Pohl, Frederik
56	1227	0.000457	0.005534	Pohl, Frederik
66	1205	0.000449	0.006203	Pohl, Frederik
74	999	0.000372	0.003026	Pohl, Frederik
28	187970	0.067039	0.037316	Silverberg, Robert
53	143152	0.051054	0.038224	Silverberg, Robert
48	139127	0.049619	0.053771	Silverberg, Robert
73	124074	0.044250	0.056991	Silverberg, Robert
17	112050	0.039962	0.046933	Silverberg, Robert
5	105569	0.037651	0.225285	Silverberg, Robert
39	104818	0.037383	0.029224	Silverberg, Robert
65	103637	0.036962	0.037915	Silverberg, Robert
19	102427	0.036530	0.107662	Silverberg, Robert
23	98999	0.035307	0.033696	Silverberg, Robert
70	97042	0.034610	0.029352	Silverberg, Robert
47	94027	0.033534	0.035786	Silverberg, Robert
10	85516	0.030499	0.040163	Silverberg, Robert
41	80146	0.028584	0.029352	Silverberg, Robert
50	79109	0.028214	0.047647	Silverberg, Robert
9	76570	0.027308	0.064509	Silverberg, Robert
72	70571	0.025169	0.217481	Silverberg, Robert
29	64656	0.023059	0.042572	Silverberg, Robert
25	61080	0.021784	0.023346	Silverberg, Robert
26	55070	0.019640	0.054090	Silverberg, Robert
35	46809	0.016694	0.042076	Silverberg, Robert
27	46517	0.016590	0.054096	Silverberg, Robert
45	46494	0.016582	0.047283	Silverberg, Robert
18	45132	0.016096	0.025413	Silverberg, Robert
7	42063	0.015002	0.024315	Silverberg, Robert
6	40535	0.014457	0.026619	Silverberg, Robert
54	39760	0.014180	0.052142	Silverberg, Robert
61	39542	0.014102	0.039055	Silverberg, Robert
1	37717	0.013452	0.025970	Silverberg, Robert
57	34990	0.012479	0.035138	Silverberg, Robert
15	34509	0.012307	0.030095	Silverberg, Robert
0	33000	0.011769	0.018984	Silverberg, Robert
36	32608	0.011629	0.018898	Silverberg, Robert
46	30402	0.010843	0.045896	Silverberg, Robert
68	25993	0.009270	0.017672	Silverberg, Robert
13	23703	0.008454	0.035970	Silverberg, Robert
69	21744	0.007755	0.027739	Silverberg, Robert
21	21526	0.007677	0.018161	Silverberg, Robert
34	20041	0.007148	0.039550	Silverberg, Robert
40	19738	0.007039	0.012669	Silverberg, Robert
3	17921	0.006391	0.017444	Silverberg, Robert
2	14771	0.005268	0.017735	Silverberg, Robert
44	11577	0.004129	0.007305	Silverberg, Robert
63	9991	0.003563	0.033477	Silverberg, Robert
14	8941	0.003189	0.020531	Silverberg, Robert
62	7792	0.002779	0.019113	Silverberg, Robert
51	7502	0.002676	0.007987	Silverberg, Robert
42	6889	0.002457	0.018601	Silverberg, Robert
4	4826	0.001721	0.005968	Silverberg, Robert
55	3227	0.001151	0.006671	Silverberg, Robert
16	3075	0.001097	0.004139	Silverberg, Robert
64	2927	0.001044	0.020588	Silverberg, Robert
38	2759	0.000984	0.004775	Silverberg, Robert
12	2642	0.000942	0.004726	Silverberg, Robert
52	2570	0.000917	0.006348	Silverberg, Robert
58	2389	0.000852	0.003736	Silverberg, Robert
31	2294	0.000818	0.008315	Silverberg, Robert
30	2216	0.000790	0.003288	Silverberg, Robert
32	2154	0.000768	0.004555	Silverberg, Robert
60	2127	0.000759	0.004017	Silverberg, Robert
8	1946	0.000694	0.003607	Silverberg, Robert
74	1930	0.000688	0.005846	Silverberg, Robert
59	1699	0.000606	0.004989	Silverberg, Robert
49	1483	0.000529	0.004569	Silverberg, Robert
11	1436	0.000512	0.005253	Silverberg, Robert
22	1377	0.000491	0.004334	Silverberg, Robert
37	1347	0.000480	0.004865	Silverberg, Robert
67	1027	0.000366	0.006760	Silverberg, Robert
43	845	0.000301	0.005691	Silverberg, Robert
20	824	0.000294	0.003733	Silverberg, Robert
56	801	0.000286	0.003613	Silverberg, Robert
66	683	0.000244	0.003516	Silverberg, Robert
71	623	0.000222	0.002726	Silverberg, Robert
33	538	0.000192	0.003782	Silverberg, Robert
24	328	0.000117	0.000802	Silverberg, Robert
58	567494	0.231561	0.887429	Bujold, Lois McMaster
28	178933	0.073012	0.035522	Bujold, Lois McMaster
70	144813	0.059090	0.043801	Bujold, Lois McMaster
39	134745	0.054982	0.037568	Bujold, Lois McMaster
53	127576	0.052056	0.034065	Bujold, Lois McMaster
41	99534	0.040614	0.036453	Bujold, Lois McMaster
65	76953	0.031400	0.028153	Bujold, Lois McMaster
48	73237	0.029884	0.028305	Bujold, Lois McMaster
47	68509	0.027955	0.026074	Bujold, Lois McMaster
50	63644	0.025969	0.038333	Bujold, Lois McMaster
23	60068	0.024510	0.020445	Bujold, Lois McMaster
10	57925	0.023636	0.027205	Bujold, Lois McMaster
68	57887	0.023620	0.039355	Bujold, Lois McMaster
6	43637	0.017806	0.028656	Bujold, Lois McMaster
73	43350	0.017689	0.019912	Bujold, Lois McMaster
40	42638	0.017398	0.027368	Bujold, Lois McMaster
25	42237	0.017234	0.016144	Bujold, Lois McMaster
1	38181	0.015579	0.026289	Bujold, Lois McMaster
21	38119	0.015554	0.032161	Bujold, Lois McMaster
15	32265	0.013165	0.028138	Bujold, Lois McMaster
17	31965	0.013043	0.013389	Bujold, Lois McMaster
61	30390	0.012400	0.030016	Bujold, Lois McMaster
7	28984	0.011827	0.016754	Bujold, Lois McMaster
36	27985	0.011419	0.016219	Bujold, Lois McMaster
0	26548	0.010833	0.015272	Bujold, Lois McMaster
57	25006	0.010203	0.025111	Bujold, Lois McMaster
29	22901	0.009345	0.015079	Bujold, Lois McMaster
69	22574	0.009211	0.028798	Bujold, Lois McMaster
18	19598	0.007997	0.011035	Bujold, Lois McMaster
27	18679	0.007622	0.021723	Bujold, Lois McMaster
3	16858	0.006879	0.016410	Bujold, Lois McMaster
34	15614	0.006371	0.030813	Bujold, Lois McMaster
9	15603	0.006367	0.013145	Bujold, Lois McMaster
35	14483	0.005910	0.013019	Bujold, Lois McMaster
26	13854	0.005653	0.013607	Bujold, Lois McMaster
44	12186	0.004972	0.007690	Bujold, Lois McMaster
54	10708	0.004369	0.014043	Bujold, Lois McMaster
19	10166	0.004148	0.010686	Bujold, Lois McMaster
14	9162	0.003738	0.021038	Bujold, Lois McMaster
51	7854	0.003205	0.008362	Bujold, Lois McMaster
45	7811	0.003187	0.007944	Bujold, Lois McMaster
2	7140	0.002913	0.008573	Bujold, Lois McMaster
37	6667	0.002720	0.024077	Bujold, Lois McMaster
4	5169	0.002109	0.006393	Bujold, Lois McMaster
55	4259	0.001738	0.008805	Bujold, Lois McMaster
16	3788	0.001546	0.005098	Bujold, Lois McMaster
42	3548	0.001448	0.009580	Bujold, Lois McMaster
62	3255	0.001328	0.007984	Bujold, Lois McMaster
13	3088	0.001260	0.004686	Bujold, Lois McMaster
46	3019	0.001232	0.004558	Bujold, Lois McMaster
72	2893	0.001180	0.008915	Bujold, Lois McMaster
38	2861	0.001167	0.004952	Bujold, Lois McMaster
5	2059	0.000840	0.004394	Bujold, Lois McMaster
12	1951	0.000796	0.003490	Bujold, Lois McMaster
30	1716	0.000700	0.002546	Bujold, Lois McMaster
32	1713	0.000699	0.003622	Bujold, Lois McMaster
52	1564	0.000638	0.003863	Bujold, Lois McMaster
63	1468	0.000599	0.004919	Bujold, Lois McMaster
31	1399	0.000571	0.005071	Bujold, Lois McMaster
8	1287	0.000525	0.002386	Bujold, Lois McMaster
11	1254	0.000512	0.004587	Bujold, Lois McMaster
60	1244	0.000508	0.002349	Bujold, Lois McMaster
64	1176	0.000480	0.008272	Bujold, Lois McMaster
59	1134	0.000463	0.003330	Bujold, Lois McMaster
22	958	0.000391	0.003015	Bujold, Lois McMaster
49	856	0.000349	0.002637	Bujold, Lois McMaster
20	795	0.000324	0.003602	Bujold, Lois McMaster
56	707	0.000288	0.003189	Bujold, Lois McMaster
74	706	0.000288	0.002138	Bujold, Lois McMaster
71	569	0.000232	0.002490	Bujold, Lois McMaster
67	451	0.000184	0.002969	Bujold, Lois McMaster
43	414	0.000169	0.002788	Bujold, Lois McMaster
66	362	0.000148	0.001864	Bujold, Lois McMaster
33	329	0.000134	0.002313	Bujold, Lois McMaster
24	257	0.000105	0.000628	Bujold, Lois McMaster
25	21498	0.113243	0.008217	Gernsback, Hugo
18	16218	0.085430	0.009132	Gernsback, Hugo
36	9884	0.052065	0.005728	Gernsback, Hugo
35	9327	0.049131	0.008384	Gernsback, Hugo
17	7984	0.042056	0.003344	Gernsback, Hugo
53	7759	0.040871	0.002072	Gernsback, Hugo
47	7499	0.039502	0.002854	Gernsback, Hugo
70	6713	0.035361	0.002030	Gernsback, Hugo
48	6098	0.032122	0.002357	Gernsback, Hugo
54	5819	0.030652	0.007631	Gernsback, Hugo
39	5818	0.030647	0.001622	Gernsback, Hugo
41	5079	0.026754	0.001860	Gernsback, Hugo
2	4777	0.025163	0.005735	Gernsback, Hugo
68	4635	0.024415	0.003151	Gernsback, Hugo
23	4123	0.021718	0.001403	Gernsback, Hugo
9	4036	0.021260	0.003400	Gernsback, Hugo
3	4006	0.021102	0.003899	Gernsback, Hugo
1	3907	0.020580	0.002690	Gernsback, Hugo
10	3785	0.019938	0.001778	Gernsback, Hugo
28	3693	0.019453	0.000733	Gernsback, Hugo
61	3615	0.019042	0.003571	Gernsback, Hugo
65	3530	0.018595	0.001291	Gernsback, Hugo
6	2715	0.014302	0.001783	Gernsback, Hugo
7	2695	0.014196	0.001558	Gernsback, Hugo
34	2669	0.014059	0.005267	Gernsback, Hugo
0	2647	0.013943	0.001523	Gernsback, Hugo
57	2618	0.013791	0.002629	Gernsback, Hugo
73	2448	0.012895	0.001124	Gernsback, Hugo
27	2390	0.012590	0.002779	Gernsback, Hugo
40	2375	0.012511	0.001524	Gernsback, Hugo
29	2146	0.011304	0.001413	Gernsback, Hugo
50	2010	0.010588	0.001211	Gernsback, Hugo
13	1583	0.008339	0.002402	Gernsback, Hugo
14	1547	0.008149	0.003552	Gernsback, Hugo
69	1375	0.007243	0.001754	Gernsback, Hugo
45	1281	0.006748	0.001303	Gernsback, Hugo
44	1266	0.006669	0.000799	Gernsback, Hugo
26	983	0.005178	0.000966	Gernsback, Hugo
21	981	0.005168	0.000828	Gernsback, Hugo
42	962	0.005067	0.002598	Gernsback, Hugo
15	780	0.004109	0.000680	Gernsback, Hugo
19	770	0.004056	0.000809	Gernsback, Hugo
51	329	0.001733	0.000350	Gernsback, Hugo
30	311	0.001638	0.000461	Gernsback, Hugo
46	273	0.001438	0.000412	Gernsback, Hugo
5	238	0.001254	0.000508	Gernsback, Hugo
4	226	0.001190	0.000279	Gernsback, Hugo
62	187	0.000985	0.000459	Gernsback, Hugo
64	161	0.000848	0.001132	Gernsback, Hugo
31	156	0.000822	0.000565	Gernsback, Hugo
12	138	0.000727	0.000247	Gernsback, Hugo
37	132	0.000695	0.000477	Gernsback, Hugo
20	125	0.000658	0.000566	Gernsback, Hugo
72	110	0.000579	0.000339	Gernsback, Hugo
58	108	0.000569	0.000169	Gernsback, Hugo
59	107	0.000564	0.000314	Gernsback, Hugo
55	101	0.000532	0.000209	Gernsback, Hugo
8	97	0.000511	0.000180	Gernsback, Hugo
67	96	0.000506	0.000632	Gernsback, Hugo
49	94	0.000495	0.000290	Gernsback, Hugo
38	94	0.000495	0.000163	Gernsback, Hugo
43	85	0.000448	0.000572	Gernsback, Hugo
22	80	0.000421	0.000252	Gernsback, Hugo
16	66	0.000348	0.000089	Gernsback, Hugo
11	65	0.000342	0.000238	Gernsback, Hugo
52	63	0.000332	0.000156	Gernsback, Hugo
24	61	0.000321	0.000149	Gernsback, Hugo
56	56	0.000295	0.000253	Gernsback, Hugo
66	51	0.000269	0.000263	Gernsback, Hugo
60	43	0.000227	0.000081	Gernsback, Hugo
63	42	0.000221	0.000141	Gernsback, Hugo
32	32	0.000169	0.000068	Gernsback, Hugo
74	27	0.000142	0.000082	Gernsback, Hugo
33	21	0.000111	0.000148	Gernsback, Hugo
71	21	0.000111	0.000092	Gernsback, Hugo
28	67863	0.093340	0.013472	Dick, Philip K
20	62777	0.086345	0.284392	Dick, Philip K
3	40738	0.056032	0.039654	Dick, Philip K
40	39935	0.054927	0.025633	Dick, Philip K
73	39632	0.054511	0.018204	Dick, Philip K
70	33205	0.045671	0.010043	Dick, Philip K
25	28450	0.039131	0.010874	Dick, Philip K
39	25431	0.034978	0.007090	Dick, Philip K
53	21635	0.029757	0.005777	Dick, Philip K
65	20471	0.028156	0.007489	Dick, Philip K
61	19830	0.027275	0.019586	Dick, Philip K
41	19823	0.027265	0.007260	Dick, Philip K
54	19341	0.026602	0.025364	Dick, Philip K
47	19164	0.026359	0.007294	Dick, Philip K
48	17798	0.024480	0.006879	Dick, Philip K
6	15480	0.021292	0.010166	Dick, Philip K
10	15247	0.020971	0.007161	Dick, Philip K
27	15042	0.020689	0.017493	Dick, Philip K
23	14909	0.020506	0.005075	Dick, Philip K
50	11796	0.016224	0.007105	Dick, Philip K
36	11423	0.015711	0.006620	Dick, Philip K
57	11204	0.015410	0.011251	Dick, Philip K
26	9891	0.013604	0.009715	Dick, Philip K
0	9392	0.012918	0.005403	Dick, Philip K
11	9376	0.012896	0.034299	Dick, Philip K
7	8701	0.011968	0.005030	Dick, Philip K
1	8637	0.011880	0.005947	Dick, Philip K
17	8604	0.011834	0.003604	Dick, Philip K
2	7480	0.010288	0.008981	Dick, Philip K
68	7312	0.010057	0.004971	Dick, Philip K
9	6848	0.009419	0.005769	Dick, Philip K
15	6541	0.008997	0.005704	Dick, Philip K
14	6417	0.008826	0.014735	Dick, Philip K
29	5461	0.007511	0.003596	Dick, Philip K
21	5290	0.007276	0.004463	Dick, Philip K
34	5120	0.007042	0.010104	Dick, Philip K
45	4674	0.006429	0.004753	Dick, Philip K
35	4455	0.006128	0.004005	Dick, Philip K
18	4191	0.005764	0.002360	Dick, Philip K
13	3844	0.005287	0.005833	Dick, Philip K
69	3751	0.005159	0.004785	Dick, Philip K
55	3202	0.004404	0.006619	Dick, Philip K
19	2774	0.003815	0.002916	Dick, Philip K
44	2581	0.003550	0.001629	Dick, Philip K
51	2474	0.003403	0.002634	Dick, Philip K
62	2074	0.002853	0.005087	Dick, Philip K
46	1892	0.002602	0.002856	Dick, Philip K
42	1447	0.001990	0.003907	Dick, Philip K
32	1393	0.001916	0.002946	Dick, Philip K
38	948	0.001304	0.001641	Dick, Philip K
31	901	0.001239	0.003266	Dick, Philip K
5	774	0.001065	0.001652	Dick, Philip K
22	685	0.000942	0.002156	Dick, Philip K
63	672	0.000924	0.002252	Dick, Philip K
37	668	0.000919	0.002412	Dick, Philip K
16	589	0.000810	0.000793	Dick, Philip K
8	563	0.000774	0.001044	Dick, Philip K
33	530	0.000729	0.003726	Dick, Philip K
52	519	0.000714	0.001282	Dick, Philip K
4	486	0.000668	0.000601	Dick, Philip K
58	475	0.000653	0.000743	Dick, Philip K
30	435	0.000598	0.000645	Dick, Philip K
12	420	0.000578	0.000751	Dick, Philip K
59	395	0.000543	0.001160	Dick, Philip K
64	380	0.000523	0.002673	Dick, Philip K
72	380	0.000523	0.001171	Dick, Philip K
60	370	0.000509	0.000699	Dick, Philip K
67	368	0.000506	0.002422	Dick, Philip K
49	258	0.000355	0.000795	Dick, Philip K
43	234	0.000322	0.001576	Dick, Philip K
66	231	0.000318	0.001189	Dick, Philip K
74	205	0.000282	0.000621	Dick, Philip K
56	197	0.000271	0.000889	Dick, Philip K
71	195	0.000268	0.000853	Dick, Philip K
24	156	0.000215	0.000381	Dick, Philip K
49	197518	0.185272	0.608532	Reynolds, Alastair
28	99876	0.093684	0.019827	Reynolds, Alastair
39	63670	0.059722	0.017752	Reynolds, Alastair
41	47211	0.044284	0.017290	Reynolds, Alastair
25	43956	0.041231	0.016801	Reynolds, Alastair
10	43485	0.040789	0.020423	Reynolds, Alastair
23	40528	0.038015	0.013794	Reynolds, Alastair
48	39730	0.037267	0.015355	Reynolds, Alastair
68	39435	0.036990	0.026810	Reynolds, Alastair
70	32059	0.030071	0.009697	Reynolds, Alastair
47	31249	0.029312	0.011893	Reynolds, Alastair
53	26301	0.024670	0.007023	Reynolds, Alastair
9	25813	0.024213	0.021747	Reynolds, Alastair
65	25559	0.023974	0.009351	Reynolds, Alastair
21	24446	0.022930	0.020625	Reynolds, Alastair
1	24055	0.022564	0.016563	Reynolds, Alastair
18	23999	0.022511	0.013513	Reynolds, Alastair
17	21974	0.020612	0.009204	Reynolds, Alastair
26	17999	0.016883	0.017679	Reynolds, Alastair
29	17046	0.015989	0.011224	Reynolds, Alastair
36	16667	0.015634	0.009659	Reynolds, Alastair
6	16451	0.015431	0.010803	Reynolds, Alastair
50	13658	0.012811	0.008226	Reynolds, Alastair
27	12598	0.011817	0.014651	Reynolds, Alastair
0	11421	0.010713	0.006570	Reynolds, Alastair
73	9336	0.008757	0.004288	Reynolds, Alastair
34	8983	0.008426	0.017727	Reynolds, Alastair
45	8525	0.007996	0.008670	Reynolds, Alastair
40	8317	0.007801	0.005338	Reynolds, Alastair
61	7468	0.007005	0.007376	Reynolds, Alastair
7	5336	0.005005	0.003084	Reynolds, Alastair
15	4919	0.004614	0.004290	Reynolds, Alastair
62	4886	0.004583	0.011985	Reynolds, Alastair
35	4849	0.004548	0.004359	Reynolds, Alastair
69	4761	0.004466	0.006074	Reynolds, Alastair
57	4391	0.004119	0.004410	Reynolds, Alastair
